"id","created","updated","investigation_id","five_why_id","flash_report_id","root_cause_detail_id","title","description","priority","date_due","supervisor_id","status","date_closed","is_historical","is_archived","archive_user_id","archive_datetime"
15652,2022-08-16 01:52:20.000 +0800,2022-08-16 01:52:20.000 +0800,10535,,,,PCS to integrate alarms for variations in known wagon zero values ; Historical Sharepoint Eliwana Id 213,,Medium,2022-09-29 16:00:00.000 +0800,6576,1,,1,false,,
15651,2022-08-16 01:51:31.000 +0800,2022-08-16 01:51:31.000 +0800,10535,,,,Conduct FMECA review for schenck weigh bridge system ; Historical Sharepoint Eliwana Id 212,,Medium,2022-09-29 16:00:00.000 +0800,4314,1,,1,false,,
15650,2022-08-16 01:50:44.000 +0800,2022-08-16 01:50:44.000 +0800,10535,,,,Investigate cause of known wagon zero value recalibrating after system armed ; Historical Sharepoint Eliwana Id 211,,Medium,2022-08-29 16:00:00.000 +0800,1586,1,,1,false,,
15649,2022-08-16 01:49:57.000 +0800,2022-08-16 01:49:57.000 +0800,10535,,,,Retreive known wagon zero value from Schenck system ; Historical Sharepoint Eliwana Id 210,,Medium,2022-08-29 16:00:00.000 +0800,1586,1,,1,false,,
15648,2022-08-16 01:49:17.000 +0800,2022-08-16 01:49:17.000 +0800,10535,,,,Reduce Schenck Tolerance from 6T to 1T; Historical Sharepoint Eliwana Id 209,,Medium,2022-08-29 16:00:00.000 +0800,1586,1,,1,false,,
15635,2022-06-08 23:36:34.000 +0800,2022-08-11 05:30:48.000 +0800,10533,,,,Check the pressure in the grippers because they should not be losing pressure.; Historical Sharepoint Port Id 94,"0",Low,2022-06-29 16:00:00.000 +0800,467,1,2022-09-04 00:00:00.000 +0800,1,false,,
15859,2022-09-13 12:35:44.178 +0800,2022-10-13 00:42:38.277 +0800,10577,,61,,"39W Offline CV112 Motor Testing","39W Offline CV112 Motor Testing",Medium,2022-11-10 00:00:00.000 +0800,9093,1,,0,false,,
15638,2022-08-10 03:37:36.000 +0800,2022-08-11 05:30:19.000 +0800,10531,,,,Agreement that accelerated belt wear on a belt with Hosch equipment should trigger Hosch to investigate the setup; Historical Sharepoint Port Id 97,"0",Medium,2022-09-29 16:00:00.000 +0800,5358,1,2022-09-04 00:00:00.000 +0800,1,false,,
15877,2022-09-15 17:37:22.888 +0800,2022-10-13 00:43:11.176 +0800,10583,,67,,Inspect SB215 & SB216 cable tray,Erect scaffolding and inspect for cable damage on the other two scrubbers.,Medium,2022-10-27 00:00:00.000 +0800,9093,1,,0,false,,
15633,2022-06-08 23:32:35.000 +0800,2022-08-11 05:14:30.000 +0800,10533,,,,"If required, update PDA to include checking for overtravel recovery. Engage supervisors to discuss with their teams.; Historical Sharepoint Port Id 92","•	Verify that the protective device audit (PDA) checks overtravel recovery
o	Highlight the importance with relevant teams",Low,2022-06-29 16:00:00.000 +0800,467,1,2022-09-04 00:00:00.000 +0800,1,false,,
15890,2022-09-20 09:49:36.919 +0800,2022-10-13 07:38:29.789 +0800,10585,,69,,"Inspect condition of the bottom ledge of CV123 – CV102 transfer chute during CP22OP04
","Inspect condition of the bottom ledge of CV123 – CV102 transfer chute during CP22OP04
",Medium,2022-10-18 00:00:00.000 +0800,540,3,2022-10-13 00:00:00.000 +0800,0,false,,
15634,2022-06-08 23:35:33.000 +0800,2022-08-11 05:13:57.000 +0800,10533,,,,Review latest revisions of drawings and add the new drawings to the Marshalling Panels.; Historical Sharepoint Port Id 93,Continue updating drawings to ensure latest revision,Low,2022-06-29 16:00:00.000 +0800,467,1,2022-09-04 00:00:00.000 +0800,1,false,,
15917,2022-10-14 14:49:41.088 +0800,2022-10-14 14:49:43.373 +0800,10601,,79,,Strip Motor,Strip motor for further assessment.,Medium,2022-10-28 00:00:00.000 +0800,11063,1,,0,false,,
15677,2021-05-31 16:00:00.000 +0800,2022-08-10 21:54:20.000 +0800,1225,,,,Wet product control to TLO; Historical Sharepoint CC Id: 87,,Medium,2021-12-30 16:00:00.000 +0800,1242,3,2021-05-31 16:00:00.000 +0800,1,false,,
15918,2022-10-14 15:17:51.852 +0800,2022-10-14 15:17:54.535 +0800,10602,,80,,Strip motor,Motor to be stripped and assessed in workshop to help identify root cause.,Medium,2022-10-28 00:00:00.000 +0800,11063,1,,0,false,,
15910,2022-10-11 11:21:34.867 +0800,2022-10-19 12:16:35.113 +0800,10598,17,,,Test,Test,High,2022-11-08 00:00:00.000 +0800,2,1,,0,true,2,2022-10-19 12:16:35.113 +0800
15878,2022-09-17 08:19:04.814 +0800,2022-10-20 11:24:46.089 +0800,10583,,67,,Review Critical Spares,Complete review of critical spare stock levels,Medium,2022-12-18 08:00:00.000 +0800,9093,1,,0,false,,
15727,2022-08-10 05:20:38.000 +0800,2022-08-10 05:20:38.000 +0800,1023,,,,Review Maitenance Strategies fro all other thickener critical items; Historical Sharepoint Solomon Id 2569,,Medium,2023-02-27 16:00:00.000 +0800,206,1,,1,false,,
15640,2022-08-10 03:38:31.000 +0800,2022-08-10 03:38:31.000 +0800,10531,,,,Look into the option of having a Hosch specialist on site on a 4/3 roster for 3 months; Historical Sharepoint Port Id 99,"0",Medium,2022-09-29 16:00:00.000 +0800,5358,3,2022-09-04 00:00:00.000 +0800,1,false,,
15639,2022-08-10 03:38:08.000 +0800,2022-08-10 03:38:08.000 +0800,10531,,,,Setup monthly meetings between Hosch and FMG regarding any ongoing trials to increase communication and monitoring; Historical Sharepoint Port Id 98,"0",Medium,2022-09-29 16:00:00.000 +0800,5358,3,2022-09-04 00:00:00.000 +0800,1,false,,
15583,2022-08-26 08:06:26.922 +0800,2022-08-26 08:07:35.054 +0800,10506,,39,,Update Switchroom Inspection PRT to have VSD Spares Attached To Inspection,Update Switchroom Inspection PRT to have VSD Spares Attached To Inspection,Low,2022-11-30 08:00:00.000 +0800,9093,3,2022-08-16 08:00:00.000 +0800,0,,,
15636,2022-08-10 03:29:10.000 +0800,2022-08-10 03:36:45.000 +0800,10531,,,,Automated Iris alerts by Hosch to FMG mailing list; Historical Sharepoint Port Id 95,Automated Iris alerts to Remaleadershipteam@fmgl.com.au and !HedlandConMon@fmgl.com.au,Medium,2022-09-29 16:00:00.000 +0800,5358,1,2022-09-04 00:00:00.000 +0800,1,false,,
15637,2022-08-10 03:30:35.000 +0800,2022-08-10 03:30:35.000 +0800,10531,,,,Formalised written OEM procedure on adjusting D3 scraper from Hosch to be provided to Conveyors team; Historical Sharepoint Port Id 96,"0",Medium,2022-09-29 16:00:00.000 +0800,5358,1,2022-09-04 00:00:00.000 +0800,1,false,,
15537,2022-08-15 16:54:24.906 +0800,2022-08-15 16:54:29.920 +0800,10472,,8,,Organise Alternator Analysis ,Liase with Cummins to see if they can strip alternator and complete failure analysis to see if there are any learnings. This is the new style Prestolite alternator they we have just moved to so there may be potential for improvement.,Medium,2022-08-15 08:00:00.000 +0800,6641,3,2022-08-15 00:00:00.000 +0800,0,,,
15726,2022-08-08 09:22:10.000 +0800,2022-08-08 09:22:10.000 +0800,1021,,,,Review VSD Maintenance Strategy; Historical Sharepoint Solomon Id 2568,,Medium,2022-08-09 16:00:00.000 +0800,8700,3,2022-08-01 08:00:00.000 +0800,1,false,,
15725,2022-08-08 09:20:32.000 +0800,2022-08-08 09:20:32.000 +0800,1021,,,,Engage a vendor to install surge arrestors across Solomon Transformers; Historical Sharepoint Solomon Id 2567,,Medium,2022-08-23 16:00:00.000 +0800,8700,3,2022-08-01 08:00:00.000 +0800,1,false,,
15567,2022-08-23 10:53:26.201 +0800,2022-08-23 10:55:46.836 +0800,10498,6,,,Install online temperature monitoring,"Temperature sensors are available and online, however they do not have alarm/trip point and are not visible on operating system",Medium,2022-09-20 00:00:00.000 +0800,12454,1,,0,,,
15724,2022-08-08 09:18:49.000 +0800,2022-08-08 09:18:49.000 +0800,1021,,,,Update UFLS Relay Protection setting; Historical Sharepoint Solomon Id 2566,,Medium,2022-08-09 16:00:00.000 +0800,8700,3,2022-08-01 08:00:00.000 +0800,1,false,,
15552,2022-08-22 08:51:49.281 +0800,2022-08-22 08:51:53.085 +0800,10485,,21,,Investigate instrumentation,Check alarm logs and electrical drawings to determine possible source of issue,High,2022-08-29 00:00:00.000 +0800,4900,3,2018-01-27 08:00:00.000 +0800,0,,,
15539,2022-08-16 15:21:22.745 +0800,2022-08-16 15:22:26.249 +0800,10473,,10,,Review bottom deck panel design,Review design of the bottom deck rows that wore through with OEM and implement changes to mitigate reoccurrence. ,High,2022-09-13 00:00:00.000 +0800,1226,1,,0,,,
15656,2022-06-11 16:00:00.000 +0800,2022-08-08 05:24:38.000 +0800,10537,,,,"Confirm the grease intervals, type and quantity are in line with manufacturers recommendations.; Historical Sharepoint CC Id: 152",,Medium,2022-06-14 16:00:00.000 +0800,950,3,2022-06-11 16:00:00.000 +0800,1,false,,
15658,2022-06-12 16:00:00.000 +0800,2022-08-08 05:22:49.000 +0800,10537,,,,Raise notification to confirm backlash of CV602 and CV402 gear couplings is not excessive.; Historical Sharepoint CC Id: 152,,Medium,2022-06-14 16:00:00.000 +0800,950,3,2022-06-12 16:00:00.000 +0800,1,false,,
15556,2022-08-22 14:28:22.685 +0800,2022-08-22 14:28:24.327 +0800,10491,,25,,Inspect enclosure for signs of gas leak,Inspect the gas manifolds of the GTG2 package for signs of leakage,High,2022-08-29 00:00:00.000 +0800,4100,3,2018-08-25 08:00:00.000 +0800,0,,,
15549,2022-08-19 15:32:21.488 +0800,2022-08-19 15:32:23.430 +0800,10481,,18,,Check installation integrity of all Jumper bars in all GTG junction boxes,Check installation integrity of all Jumper bars in all GTG junction boxes,High,2022-08-26 00:00:00.000 +0800,4900,3,2018-01-30 08:00:00.000 +0800,0,,,
15708,2022-07-12 02:02:57.000 +0800,2022-08-05 12:36:06.000 +0800,10544,,,,Thermal scanning of critical pipe spools and organize replacement works.; Historical Sharepoint Solomon Id 2550,,Medium,2022-09-29 16:00:00.000 +0800,5424,3,2022-08-01 08:00:00.000 +0800,1,false,,
15560,2022-08-22 15:24:22.598 +0800,2022-08-22 15:24:27.251 +0800,10492,,27,,Check charging conditions of batteries,Check what conditions the batteries have been operating under up until the failure,High,2022-08-29 00:00:00.000 +0800,9978,3,2018-11-20 08:00:00.000 +0800,0,,,
15563,2022-08-23 08:47:35.647 +0800,2022-08-23 08:47:36.842 +0800,10496,,30,,Investigate chiller,Check chiller for malfunction,High,2022-08-30 00:00:00.000 +0800,4100,3,2020-01-25 08:00:00.000 +0800,0,,,
15919,2022-10-16 10:37:52.030 +0800,2022-10-16 10:38:00.717 +0800,10603,,81,,Complete root cause anaylsis,Complete analysis to determine root cause and subsequent actions to prevent failure recurring.,High,2022-10-19 08:00:00.000 +0800,6641,1,,0,false,,
15547,2022-08-19 14:08:29.981 +0800,2022-08-26 10:05:33.919 +0800,10479,,16,,Review under voltage trip relay settings,Check that trip system is operating as intended for event,High,2022-08-26 00:00:00.000 +0800,9978,3,2018-01-03 08:00:00.000 +0800,0,,,
15712,2022-07-26 03:53:33.000 +0800,2022-08-04 06:39:28.000 +0800,10549,,,,Prepare 5-why Analyses; Historical Sharepoint Solomon Id 2554,,Medium,2022-08-22 16:00:00.000 +0800,8700,3,2022-08-01 08:00:00.000 +0800,1,false,,
15545,2022-08-19 11:52:17.834 +0800,2022-08-26 10:05:54.822 +0800,10477,,14,,Replace heater switch,Find replacement switch for MPU22,High,2022-08-26 00:00:00.000 +0800,4100,3,2018-01-28 08:00:00.000 +0800,0,,,
15723,2022-08-02 06:07:41.000 +0800,2022-08-02 06:07:41.000 +0800,1015,,,,Update drawings to reflect as built counterweight mass; Historical Sharepoint Solomon Id 2565,,Medium,2022-09-29 16:00:00.000 +0800,5424,1,,1,false,,
15722,2022-08-02 06:06:42.000 +0800,2022-08-02 06:06:42.000 +0800,1015,,,,Review take up tower sheaves and conveyor trolley wheels lubrication regime (sitewide) and update SWI; Historical Sharepoint Solomon Id 2564,,Medium,2022-12-30 16:00:00.000 +0800,206,1,,1,false,,
15676,2022-08-01 16:00:00.000 +0800,2022-08-02 04:48:02.000 +0800,1142,,,,TLO Hydraulic System Fault ; Historical Sharepoint CC Id: 1,,Medium,2022-09-01 16:00:00.000 +0800,685,1,2022-08-01 16:00:00.000 +0800,1,false,,
15891,2022-09-21 07:33:52.203 +0800,2022-10-26 05:53:05.432 +0800,10586,,70,,t,t,High,2022-10-19 00:00:00.000 +0800,1605,3,2022-10-26 00:00:00.000 +0800,0,false,,
15882,2022-09-19 14:29:45.621 +0800,2022-09-20 13:46:03.534 +0800,10584,,68,,"Quarantine all parts, replace items, or removed dirt","Capture, store, and label/group any and all parts or dirt from the locomotive as part of claim",Medium,2022-10-03 00:00:00.000 +0800,10969,1,,0,false,,
15860,2022-09-13 12:36:25.180 +0800,2022-09-27 00:23:40.017 +0800,10577,,61,,Inspect & Tighten Terminals for Existing Installed Motors on CV112,Inspect & Tighten Terminals for Existing Installed Motors on CV112,Medium,2022-09-27 08:00:00.000 +0800,9093,3,2022-09-27 00:00:00.000 +0800,0,false,,
15721,2022-07-30 04:13:44.000 +0800,2022-08-01 00:05:45.000 +0800,530,,,,Balance Machine Telsor Tag Inspect/test; Historical Sharepoint Solomon Id 2563,,High,2022-11-29 16:00:00.000 +0800,8700,1,,1,false,,
15798,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,195,,,,Water pump idler gear retaining washer below mater; Historical BMS Id: AT-9999999_4544,Water pump idler gear retaining washer below material hardness specification.,Medium,2022-08-01 00:00:00.000 +0800,9974,3,2022-08-01 00:00:00.000 +0800,1,false,,
15900,2022-10-03 08:31:46.841 +0800,2022-10-11 09:38:10.904 +0800,10591,,72,,Test,Test,Low,2022-10-10 00:00:00.000 +0800,10405,3,2022-10-03 00:00:00.000 +0800,0,true,2,2022-10-11 09:38:10.904 +0800
15571,2022-08-24 11:48:08.520 +0800,2022-10-11 09:38:16.147 +0800,10499,7,,,Test 1,Action,High,2022-08-31 00:00:00.000 +0800,2,1,,0,true,2,2022-10-11 09:38:16.147 +0800
15907,2022-10-11 09:33:57.566 +0800,2022-10-11 09:37:24.075 +0800,10597,16,,,Test Action Title,Test Action Description,Low,2022-11-08 00:00:00.000 +0800,2,1,,0,true,2,2022-10-11 09:37:24.075 +0800
15538,2022-08-16 09:41:06.666 +0800,2022-10-11 09:38:18.621 +0800,1214,,9,,This was a test,Just testing,Medium,2022-09-13 08:00:00.000 +0800,685,1,,0,true,2,2022-10-11 09:38:18.621 +0800
15551,2022-08-20 10:44:54.792 +0800,2022-10-26 16:43:41.878 +0800,10483,,20,,Investigate Aftercoolers failures ,There has been a big number of aftercooler failures in the past year. ,Medium,2022-09-17 00:00:00.000 +0800,10405,1,,0,,,
15854,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,66,,,,Inconclusive; Historical BMS Id: AT-9999999_4801,Inconclusive,Medium,2022-08-01 00:00:00.000 +0800,4350,3,2022-08-01 00:00:00.000 +0800,1,false,,
15853,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,183,,,,Excessive vibration was generated due to excessive; Historical BMS Id: AT-9999999_4703,"Excessive vibration was generated due to excessively high bailing velocities created during drilling. These high bailing velocities are generated because of the smaller annular created ( Annular = Drill bit radius- rod radius ). These higher bailing velocities were generated due to the mismatch of rod, hammer and drill bit sizes ( Refer to the attached consumables review)",Medium,2022-08-01 00:00:00.000 +0800,12776,3,2022-08-01 00:00:00.000 +0800,1,false,,
15852,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,354,,,,The vespel seal has likely progressively failed af; Historical BMS Id: AT-9999999_4588,"The vespel seal has likely progressively failed after being stretched and pinched during an onsite install. Over time, as the seal has lost it's integrity, growing inadequacy of oil pressure on the TC plates / discs has gradually resulted in slippage and wear that has compounded in severity and resulted in the lock up time exceeding 2 sec and the TC change out being carried out",Medium,2022-08-01 00:00:00.000 +0800,9841,3,2022-08-01 00:00:00.000 +0800,1,false,,
15532,2022-08-04 11:31:21.305 +0800,2022-08-05 09:47:40.643 +0800,10469,,5,,Follow up specs,Check that pump actually designed to meet specs,High,2022-08-11 00:00:00.000 +0800,1185,1,,0,,,
15850,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,195,,,,Significant amount of metal in the oil filters.; Historical BMS Id: AT-9999999_4542,Significant amount of metal in the oil filters.,Medium,2022-08-01 00:00:00.000 +0800,9974,3,2022-08-01 00:00:00.000 +0800,1,false,,
15848,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,354,,,,"A new modulating valve was fitted, and subsequent ; Historical BMS Id: AT-9999999_4584","A new modulating valve was fitted, and subsequent pressure checks found that when lock up is applied the main relief pressure drops",Medium,2022-08-01 00:00:00.000 +0800,9841,3,2022-08-01 00:00:00.000 +0800,1,false,,
15847,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,86,,,,GN093 Fuel Level sensor failed causing the high hi; Historical BMS Id: AT-9999999_4545,GN093 Fuel Level sensor failed causing the high high overflow switch to trip when the fuel reached the set point (Alarm 3470 Fuel Overflow) hard shutdown of the generator,Medium,2022-08-01 00:00:00.000 +0800,668,3,2022-08-01 00:00:00.000 +0800,1,false,,
15846,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,202,,,,Lack of Westrac drill support on site until Mar 20; Historical BMS Id: AT-9999999_4686,Lack of Westrac drill support on site until Mar 2022,Medium,2022-08-01 00:00:00.000 +0800,3454,3,2022-08-01 00:00:00.000 +0800,1,false,,
15833,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,10562,,,,Lack of training  to machine operators. Currently ; Historical BMS Id: AT-9999999_4787,Lack of training  to machine operators. Currently there is not visualization what operator needs training ,Medium,2022-08-01 00:00:00.000 +0800,9134,3,2022-08-01 00:00:00.000 +0800,1,false,,
15832,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,66,,,,"Engine was at 20,388 hrs; ~85% strategy life; Historical BMS Id: AT-9999999_4803","Engine was at 20,388 hrs; ~85% strategy life",Medium,2022-08-01 00:00:00.000 +0800,4350,3,2022-08-01 00:00:00.000 +0800,1,false,,
15831,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,73,,,,Excessive dust in the Biggie Pit. Mining has recen; Historical BMS Id: AT-9999999_4549,Excessive dust in the Biggie Pit. Mining has recently started  digging  at Biggie  pit which make dust rate in the air higher than a deep mine. ,Medium,2022-08-01 00:00:00.000 +0800,8993,3,2022-08-01 00:00:00.000 +0800,1,false,,
15830,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,50,,,,.; Historical BMS Id: AT-9999999_4644,.,Medium,2022-08-01 00:00:00.000 +0800,14086,3,2022-08-01 00:00:00.000 +0800,1,false,,
15829,2022-08-01 00:00:00.000 +0800,2022-08-01 00:00:00.000 +0800,50,,,,Payload targets above OEM limits 240T vs. 225T. Th; Historical BMS Id: AT-9999999_4642,Payload targets above OEM limits 240T vs. 225T. This causes a statistical relevant increase in drivetrain torque requirements that will age and wear components faster than OEM expectations.,Medium,2022-08-01 00:00:00.000 +0800,14086,3,2022-08-01 00:00:00.000 +0800,1,false,,
