id,created,updated,investigation_id,five_why_id,flash_report_id,root_cause_detail_id,title,description,priority,date_due,supervisor_id,status,date_closed,is_historical,is_archived,archive_user_id,archive_datetime
15652,2022-08-15 17:52:20+00,2022-08-15 17:52:20+00,10535,\N,\N,\N,PCS to integrate alarms for variations in known wagon zero values ; Historical Sharepoint Eliwana Id 213,\N,Medium,2022-09-29 08:00:00+00,6576,1,\N,1,f,\N,\N
15651,2022-08-15 17:51:31+00,2022-08-15 17:51:31+00,10535,\N,\N,\N,Conduct FMECA review for schenck weigh bridge system ; Historical Sharepoint Eliwana Id 212,\N,Medium,2022-09-29 08:00:00+00,4314,1,\N,1,f,\N,\N
15650,2022-08-15 17:50:44+00,2022-08-15 17:50:44+00,10535,\N,\N,\N,Investigate cause of known wagon zero value recalibrating after system armed ; Historical Sharepoint Eliwana Id 211,\N,Medium,2022-08-29 08:00:00+00,1586,1,\N,1,f,\N,\N
15649,2022-08-15 17:49:57+00,2022-08-15 17:49:57+00,10535,\N,\N,\N,Retreive known wagon zero value from Schenck system ; Historical Sharepoint Eliwana Id 210,\N,Medium,2022-08-29 08:00:00+00,1586,1,\N,1,f,\N,\N
15648,2022-08-15 17:49:17+00,2022-08-15 17:49:17+00,10535,\N,\N,\N,Reduce Schenck Tolerance from 6T to 1T; Historical Sharepoint Eliwana Id 209,\N,Medium,2022-08-29 08:00:00+00,1586,1,\N,1,f,\N,\N
15635,2022-06-08 15:36:34+00,2022-08-10 21:30:48+00,10533,\N,\N,\N,Check the pressure in the grippers because they should not be losing pressure.; Historical Sharepoint Port Id 94,0,Low,2022-06-29 08:00:00+00,467,1,2022-09-03 16:00:00+00,1,f,\N,\N
15859,2022-09-13 04:35:44.178+00,2022-10-12 16:42:38.277405+00,10577,\N,61,\N,39W Offline CV112 Motor Testing,39W Offline CV112 Motor Testing,Medium,2022-11-09 16:00:00+00,9093,1,\N,0,f,\N,\N
15638,2022-08-09 19:37:36+00,2022-08-10 21:30:19+00,10531,\N,\N,\N,Agreement that accelerated belt wear on a belt with Hosch equipment should trigger Hosch to investigate the setup; Historical Sharepoint Port Id 97,0,Medium,2022-09-29 08:00:00+00,5358,1,2022-09-03 16:00:00+00,1,f,\N,\N
15877,2022-09-15 09:37:22.888+00,2022-10-12 16:43:11.17651+00,10583,\N,67,\N,Inspect SB215 & SB216 cable tray,Erect scaffolding and inspect for cable damage on the other two scrubbers.,Medium,2022-10-26 16:00:00+00,9093,1,\N,0,f,\N,\N
15633,2022-06-08 15:32:35+00,2022-08-10 21:14:30+00,10533,\N,\N,\N,"If required, update PDA to include checking for overtravel recovery. Engage supervisors to discuss with their teams.; Historical Sharepoint Port Id 92",•\tVerify that the protective device audit (PDA) checks overtravel recovery\no\tHighlight the importance with relevant teams,Low,2022-06-29 08:00:00+00,467,1,2022-09-03 16:00:00+00,1,f,\N,\N
15890,2022-09-20 01:49:36.919+00,2022-10-12 23:38:29.789223+00,10585,\N,69,\N,Inspect condition of the bottom ledge of CV123 – CV102 transfer chute during CP22OP04\n,Inspect condition of the bottom ledge of CV123 – CV102 transfer chute during CP22OP04\n,Medium,2022-10-17 16:00:00+00,540,3,2022-10-12 16:00:00+00,0,f,\N,\N
15634,2022-06-08 15:35:33+00,2022-08-10 21:13:57+00,10533,\N,\N,\N,Review latest revisions of drawings and add the new drawings to the Marshalling Panels.; Historical Sharepoint Port Id 93,Continue updating drawings to ensure latest revision,Low,2022-06-29 08:00:00+00,467,1,2022-09-03 16:00:00+00,1,f,\N,\N
15917,2022-10-14 06:49:41.088677+00,2022-10-14 06:49:43.373553+00,10601,\N,79,\N,Strip Motor,Strip motor for further assessment.,Medium,2022-10-27 16:00:00+00,11063,1,\N,0,f,\N,\N
15677,2021-05-31 08:00:00+00,2022-08-10 13:54:20+00,1225,\N,\N,\N,Wet product control to TLO; Historical Sharepoint CC Id: 87,\N,Medium,2021-12-30 08:00:00+00,1242,3,2021-05-31 08:00:00+00,1,f,\N,\N
15918,2022-10-14 07:17:51.852717+00,2022-10-14 07:17:54.535815+00,10602,\N,80,\N,Strip motor,Motor to be stripped and assessed in workshop to help identify root cause.,Medium,2022-10-27 16:00:00+00,11063,1,\N,0,f,\N,\N
15910,2022-10-11 03:21:34.867168+00,2022-10-19 04:16:35.11333+00,10598,17,\N,\N,Test,Test,High,2022-11-07 16:00:00+00,2,1,\N,0,t,2,2022-10-19 04:16:35.113371+00
15878,2022-09-17 00:19:04.814+00,2022-10-20 03:24:46.089471+00,10583,\N,67,\N,Review Critical Spares,Complete review of critical spare stock levels,Medium,2022-12-18 00:00:00+00,9093,1,\N,0,f,\N,\N
15727,2022-08-09 21:20:38+00,2022-08-09 21:20:38+00,1023,\N,\N,\N,Review Maitenance Strategies fro all other thickener critical items; Historical Sharepoint Solomon Id 2569,\N,Medium,2023-02-27 08:00:00+00,206,1,\N,1,f,\N,\N
15640,2022-08-09 19:38:31+00,2022-08-09 19:38:31+00,10531,\N,\N,\N,Look into the option of having a Hosch specialist on site on a 4/3 roster for 3 months; Historical Sharepoint Port Id 99,0,Medium,2022-09-29 08:00:00+00,5358,3,2022-09-03 16:00:00+00,1,f,\N,\N
15639,2022-08-09 19:38:08+00,2022-08-09 19:38:08+00,10531,\N,\N,\N,Setup monthly meetings between Hosch and FMG regarding any ongoing trials to increase communication and monitoring; Historical Sharepoint Port Id 98,0,Medium,2022-09-29 08:00:00+00,5358,3,2022-09-03 16:00:00+00,1,f,\N,\N
15583,2022-08-26 00:06:26.922+00,2022-08-26 00:07:35.054724+00,10506,\N,39,\N,Update Switchroom Inspection PRT to have VSD Spares Attached To Inspection,Update Switchroom Inspection PRT to have VSD Spares Attached To Inspection,Low,2022-11-30 00:00:00+00,9093,3,2022-08-16 00:00:00+00,0,\N,\N,\N
15636,2022-08-09 19:29:10+00,2022-08-09 19:36:45+00,10531,\N,\N,\N,Automated Iris alerts by Hosch to FMG mailing list; Historical Sharepoint Port Id 95,Automated Iris alerts to Remaleadershipteam@fmgl.com.au and !HedlandConMon@fmgl.com.au,Medium,2022-09-29 08:00:00+00,5358,1,2022-09-03 16:00:00+00,1,f,\N,\N
15637,2022-08-09 19:30:35+00,2022-08-09 19:30:35+00,10531,\N,\N,\N,Formalised written OEM procedure on adjusting D3 scraper from Hosch to be provided to Conveyors team; Historical Sharepoint Port Id 96,0,Medium,2022-09-29 08:00:00+00,5358,1,2022-09-03 16:00:00+00,1,f,\N,\N
15537,2022-08-15 08:54:24.906728+00,2022-08-15 08:54:29.920842+00,10472,\N,8,\N,Organise Alternator Analysis ,Liase with Cummins to see if they can strip alternator and complete failure analysis to see if there are any learnings. This is the new style Prestolite alternator they we have just moved to so there may be potential for improvement.,Medium,2022-08-15 00:00:00+00,6641,3,2022-08-14 16:00:00+00,0,\N,\N,\N
15726,2022-08-08 01:22:10+00,2022-08-08 01:22:10+00,1021,\N,\N,\N,Review VSD Maintenance Strategy; Historical Sharepoint Solomon Id 2568,\N,Medium,2022-08-09 08:00:00+00,8700,3,2022-08-01 00:00:00+00,1,f,\N,\N
15725,2022-08-08 01:20:32+00,2022-08-08 01:20:32+00,1021,\N,\N,\N,Engage a vendor to install surge arrestors across Solomon Transformers; Historical Sharepoint Solomon Id 2567,\N,Medium,2022-08-23 08:00:00+00,8700,3,2022-08-01 00:00:00+00,1,f,\N,\N
15567,2022-08-23 02:53:26.201789+00,2022-08-23 02:55:46.836457+00,10498,6,\N,\N,Install online temperature monitoring,"Temperature sensors are available and online, however they do not have alarm/trip point and are not visible on operating system",Medium,2022-09-19 16:00:00+00,12454,1,\N,0,\N,\N,\N
15724,2022-08-08 01:18:49+00,2022-08-08 01:18:49+00,1021,\N,\N,\N,Update UFLS Relay Protection setting; Historical Sharepoint Solomon Id 2566,\N,Medium,2022-08-09 08:00:00+00,8700,3,2022-08-01 00:00:00+00,1,f,\N,\N
15552,2022-08-22 00:51:49.281844+00,2022-08-22 00:51:53.085494+00,10485,\N,21,\N,Investigate instrumentation,Check alarm logs and electrical drawings to determine possible source of issue,High,2022-08-28 16:00:00+00,4900,3,2018-01-27 00:00:00+00,0,\N,\N,\N
15539,2022-08-16 07:21:22.745591+00,2022-08-16 07:22:26.249275+00,10473,\N,10,\N,Review bottom deck panel design,Review design of the bottom deck rows that wore through with OEM and implement changes to mitigate reoccurrence. ,High,2022-09-12 16:00:00+00,1226,1,\N,0,\N,\N,\N
15656,2022-06-11 08:00:00+00,2022-08-07 21:24:38+00,10537,\N,\N,\N,"Confirm the grease intervals, type and quantity are in line with manufacturers recommendations.; Historical Sharepoint CC Id: 152",\N,Medium,2022-06-14 08:00:00+00,950,3,2022-06-11 08:00:00+00,1,f,\N,\N
15658,2022-06-12 08:00:00+00,2022-08-07 21:22:49+00,10537,\N,\N,\N,Raise notification to confirm backlash of CV602 and CV402 gear couplings is not excessive.; Historical Sharepoint CC Id: 152,\N,Medium,2022-06-14 08:00:00+00,950,3,2022-06-12 08:00:00+00,1,f,\N,\N
15556,2022-08-22 06:28:22.685273+00,2022-08-22 06:28:24.327052+00,10491,\N,25,\N,Inspect enclosure for signs of gas leak,Inspect the gas manifolds of the GTG2 package for signs of leakage,High,2022-08-28 16:00:00+00,4100,3,2018-08-25 00:00:00+00,0,\N,\N,\N
15549,2022-08-19 07:32:21.48804+00,2022-08-19 07:32:23.430426+00,10481,\N,18,\N,Check installation integrity of all Jumper bars in all GTG junction boxes,Check installation integrity of all Jumper bars in all GTG junction boxes,High,2022-08-25 16:00:00+00,4900,3,2018-01-30 00:00:00+00,0,\N,\N,\N
15708,2022-07-11 18:02:57+00,2022-08-05 04:36:06+00,10544,\N,\N,\N,Thermal scanning of critical pipe spools and organize replacement works.; Historical Sharepoint Solomon Id 2550,\N,Medium,2022-09-29 08:00:00+00,5424,3,2022-08-01 00:00:00+00,1,f,\N,\N
15560,2022-08-22 07:24:22.598568+00,2022-08-22 07:24:27.251524+00,10492,\N,27,\N,Check charging conditions of batteries,Check what conditions the batteries have been operating under up until the failure,High,2022-08-28 16:00:00+00,9978,3,2018-11-20 00:00:00+00,0,\N,\N,\N
15563,2022-08-23 00:47:35.647666+00,2022-08-23 00:47:36.842769+00,10496,\N,30,\N,Investigate chiller,Check chiller for malfunction,High,2022-08-29 16:00:00+00,4100,3,2020-01-25 00:00:00+00,0,\N,\N,\N
15919,2022-10-16 02:37:52.030323+00,2022-10-16 02:38:00.717554+00,10603,\N,81,\N,Complete root cause anaylsis,Complete analysis to determine root cause and subsequent actions to prevent failure recurring.,High,2022-10-19 00:00:00+00,6641,1,\N,0,f,\N,\N
15547,2022-08-19 06:08:29.981+00,2022-08-26 02:05:33.919004+00,10479,\N,16,\N,Review under voltage trip relay settings,Check that trip system is operating as intended for event,High,2022-08-25 16:00:00+00,9978,3,2018-01-03 00:00:00+00,0,\N,\N,\N
15712,2022-07-25 19:53:33+00,2022-08-03 22:39:28+00,10549,\N,\N,\N,Prepare 5-why Analyses; Historical Sharepoint Solomon Id 2554,\N,Medium,2022-08-22 08:00:00+00,8700,3,2022-08-01 00:00:00+00,1,f,\N,\N
15545,2022-08-19 03:52:17.834+00,2022-08-26 02:05:54.82231+00,10477,\N,14,\N,Replace heater switch,Find replacement switch for MPU22,High,2022-08-25 16:00:00+00,4100,3,2018-01-28 00:00:00+00,0,\N,\N,\N
15723,2022-08-01 22:07:41+00,2022-08-01 22:07:41+00,1015,\N,\N,\N,Update drawings to reflect as built counterweight mass; Historical Sharepoint Solomon Id 2565,\N,Medium,2022-09-29 08:00:00+00,5424,1,\N,1,f,\N,\N
15722,2022-08-01 22:06:42+00,2022-08-01 22:06:42+00,1015,\N,\N,\N,Review take up tower sheaves and conveyor trolley wheels lubrication regime (sitewide) and update SWI; Historical Sharepoint Solomon Id 2564,\N,Medium,2022-12-30 08:00:00+00,206,1,\N,1,f,\N,\N
15676,2022-08-01 08:00:00+00,2022-08-01 20:48:02+00,1142,\N,\N,\N,TLO Hydraulic System Fault ; Historical Sharepoint CC Id: 1,\N,Medium,2022-09-01 08:00:00+00,685,1,2022-08-01 08:00:00+00,1,f,\N,\N
15891,2022-09-20 23:33:52.203+00,2022-10-25 21:53:05.432761+00,10586,\N,70,\N,t,t,High,2022-10-18 16:00:00+00,1605,3,2022-10-25 16:00:00+00,0,f,\N,\N
15882,2022-09-19 06:29:45.621573+00,2022-09-20 05:46:03.53494+00,10584,\N,68,\N,"Quarantine all parts, replace items, or removed dirt","Capture, store, and label/group any and all parts or dirt from the locomotive as part of claim",Medium,2022-10-02 16:00:00+00,10969,1,\N,0,f,\N,\N
15860,2022-09-13 04:36:25.18+00,2022-09-26 16:23:40.017371+00,10577,\N,61,\N,Inspect & Tighten Terminals for Existing Installed Motors on CV112,Inspect & Tighten Terminals for Existing Installed Motors on CV112,Medium,2022-09-27 00:00:00+00,9093,3,2022-09-26 16:00:00+00,0,f,\N,\N
15721,2022-07-29 20:13:44+00,2022-07-31 16:05:45+00,530,\N,\N,\N,Balance Machine Telsor Tag Inspect/test; Historical Sharepoint Solomon Id 2563,\N,High,2022-11-29 08:00:00+00,8700,1,\N,1,f,\N,\N
15798,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,195,\N,\N,\N,Water pump idler gear retaining washer below mater; Historical BMS Id: AT-9999999_4544,Water pump idler gear retaining washer below material hardness specification.,Medium,2022-07-31 16:00:00+00,9974,3,2022-07-31 16:00:00+00,1,f,\N,\N
15900,2022-10-03 00:31:46.841+00,2022-10-11 01:38:10.904371+00,10591,\N,72,\N,Test,Test,Low,2022-10-09 16:00:00+00,10405,3,2022-10-02 16:00:00+00,0,t,2,2022-10-11 01:38:10.904485+00
15571,2022-08-24 03:48:08.520704+00,2022-10-11 01:38:16.14789+00,10499,7,\N,\N,Test 1,Action,High,2022-08-30 16:00:00+00,2,1,\N,0,t,2,2022-10-11 01:38:16.147921+00
15907,2022-10-11 01:33:57.566146+00,2022-10-11 01:37:24.07555+00,10597,16,\N,\N,Test Action Title,Test Action Description,Low,2022-11-07 16:00:00+00,2,1,\N,0,t,2,2022-10-11 01:37:24.075579+00
15538,2022-08-16 01:41:06.666+00,2022-10-11 01:38:18.621171+00,1214,\N,9,\N,This was a test,Just testing,Medium,2022-09-13 00:00:00+00,685,1,\N,0,t,2,2022-10-11 01:38:18.621203+00
15551,2022-08-20 02:44:54.792934+00,2022-10-26 08:43:41.878403+00,10483,\N,20,\N,Investigate Aftercoolers failures ,There has been a big number of aftercooler failures in the past year. ,Medium,2022-09-16 16:00:00+00,10405,1,\N,0,\N,\N,\N
15854,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,66,\N,\N,\N,Inconclusive; Historical BMS Id: AT-9999999_4801,Inconclusive,Medium,2022-07-31 16:00:00+00,4350,3,2022-07-31 16:00:00+00,1,f,\N,\N
15853,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,183,\N,\N,\N,Excessive vibration was generated due to excessive; Historical BMS Id: AT-9999999_4703,"Excessive vibration was generated due to excessively high bailing velocities created during drilling. These high bailing velocities are generated because of the smaller annular created ( Annular = Drill bit radius- rod radius ). These higher bailing velocities were generated due to the mismatch of rod, hammer and drill bit sizes ( Refer to the attached consumables review)",Medium,2022-07-31 16:00:00+00,12776,3,2022-07-31 16:00:00+00,1,f,\N,\N
15852,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,354,\N,\N,\N,The vespel seal has likely progressively failed af; Historical BMS Id: AT-9999999_4588,"The vespel seal has likely progressively failed after being stretched and pinched during an onsite install. Over time, as the seal has lost it's integrity, growing inadequacy of oil pressure on the TC plates / discs has gradually resulted in slippage and wear that has compounded in severity and resulted in the lock up time exceeding 2 sec and the TC change out being carried out",Medium,2022-07-31 16:00:00+00,9841,3,2022-07-31 16:00:00+00,1,f,\N,\N
15532,2022-08-04 03:31:21.305948+00,2022-08-05 01:47:40.643077+00,10469,\N,5,\N,Follow up specs,Check that pump actually designed to meet specs,High,2022-08-10 16:00:00+00,1185,1,\N,0,\N,\N,\N
15850,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,195,\N,\N,\N,Significant amount of metal in the oil filters.; Historical BMS Id: AT-9999999_4542,Significant amount of metal in the oil filters.,Medium,2022-07-31 16:00:00+00,9974,3,2022-07-31 16:00:00+00,1,f,\N,\N
15848,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,354,\N,\N,\N,"A new modulating valve was fitted, and subsequent ; Historical BMS Id: AT-9999999_4584","A new modulating valve was fitted, and subsequent pressure checks found that when lock up is applied the main relief pressure drops",Medium,2022-07-31 16:00:00+00,9841,3,2022-07-31 16:00:00+00,1,f,\N,\N
15847,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,86,\N,\N,\N,GN093 Fuel Level sensor failed causing the high hi; Historical BMS Id: AT-9999999_4545,GN093 Fuel Level sensor failed causing the high high overflow switch to trip when the fuel reached the set point (Alarm 3470 Fuel Overflow) hard shutdown of the generator,Medium,2022-07-31 16:00:00+00,668,3,2022-07-31 16:00:00+00,1,f,\N,\N
15846,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,202,\N,\N,\N,Lack of Westrac drill support on site until Mar 20; Historical BMS Id: AT-9999999_4686,Lack of Westrac drill support on site until Mar 2022,Medium,2022-07-31 16:00:00+00,3454,3,2022-07-31 16:00:00+00,1,f,\N,\N
15833,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,10562,\N,\N,\N,Lack of training  to machine operators. Currently ; Historical BMS Id: AT-9999999_4787,Lack of training  to machine operators. Currently there is not visualization what operator needs training ,Medium,2022-07-31 16:00:00+00,9134,3,2022-07-31 16:00:00+00,1,f,\N,\N
15832,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,66,\N,\N,\N,"Engine was at 20,388 hrs; ~85% strategy life; Historical BMS Id: AT-9999999_4803","Engine was at 20,388 hrs; ~85% strategy life",Medium,2022-07-31 16:00:00+00,4350,3,2022-07-31 16:00:00+00,1,f,\N,\N
15831,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,73,\N,\N,\N,Excessive dust in the Biggie Pit. Mining has recen; Historical BMS Id: AT-9999999_4549,Excessive dust in the Biggie Pit. Mining has recently started  digging  at Biggie  pit which make dust rate in the air higher than a deep mine. ,Medium,2022-07-31 16:00:00+00,8993,3,2022-07-31 16:00:00+00,1,f,\N,\N
15830,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,50,\N,\N,\N,.; Historical BMS Id: AT-9999999_4644,.,Medium,2022-07-31 16:00:00+00,14086,3,2022-07-31 16:00:00+00,1,f,\N,\N
15829,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,50,\N,\N,\N,Payload targets above OEM limits 240T vs. 225T. Th; Historical BMS Id: AT-9999999_4642,Payload targets above OEM limits 240T vs. 225T. This causes a statistical relevant increase in drivetrain torque requirements that will age and wear components faster than OEM expectations.,Medium,2022-07-31 16:00:00+00,14086,3,2022-07-31 16:00:00+00,1,f,\N,\N
15827,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,50,\N,\N,\N,Inadequate Lubrication; Historical BMS Id: AT-9999999_4641,Inadequate Lubrication,Medium,2022-07-31 16:00:00+00,14086,3,2022-07-31 16:00:00+00,1,f,\N,\N
15826,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,136,\N,\N,\N,Load to the A-frame during grading operation; Historical BMS Id: AT-9999999_4743,Load to the A-frame during grading operation,Medium,2022-07-31 16:00:00+00,12319,3,2022-07-31 16:00:00+00,1,f,\N,\N
15802,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,354,\N,\N,\N,Absence of DT5310 from condition monitoring Tablea; Historical BMS Id: AT-9999999_4587,"Absence of DT5310 from condition monitoring Tableau """"Trend Dashboard"""" watchlist",Medium,2022-07-31 16:00:00+00,9841,3,2022-07-31 16:00:00+00,1,f,\N,\N
15746,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,183,\N,\N,\N,Operational Practices - Some operators did not kno; Historical BMS Id: AT-9999999_4701,Operational Practices - Some operators did not know how to recover a bogged machine properly. Excessive loads which were applied trying to recover the machine could accelerate the rotary head failures. Operators were also operating in manual drilling mode where machine's are supposed to be operated in auto drilling mode.\n,Medium,2022-07-31 16:00:00+00,12776,3,2022-07-31 16:00:00+00,1,f,\N,\N
15747,2022-07-31 16:00:00+00,2022-07-31 16:00:00+00,10562,\N,\N,\N,Lack of regular reporting for artic bearing measur; Historical BMS Id: AT-9999999_4786,Lack of regular reporting for artic bearing measurements,Medium,2022-07-31 16:00:00+00,9134,3,2022-07-31 16:00:00+00,1,f,\N,\N
15874,2022-09-15 04:08:21.041+00,2022-10-04 01:55:35.697835+00,10583,\N,67,\N,Inspect cable tray,Sparkies to inspect cable tray and determine where the cable has rubbed through.\n\n,Medium,2022-09-21 16:00:00+00,9093,3,2022-10-04 00:00:00+00,0,f,\N,\N
